index,current_time,crawled_at,pressure,country,wind_direction,sky,uniq_id,visibility,temparature,dev_point,place,location,data_category,latest_report,wind,forecast,feels_like,index_date_format
3457,"19 Jan 2020, 02:10:15",Sun Jan 19 15:40:16 2020, 1020 mbar,USA, from Northeast,Clear.,d7957e10-e79e-502c-bf01-466dbe7650a5, 16 km,13 °C, -5 °C," Weather in Venice, California, USA",Santa Monica Municipal Airport,weather," 19 Jan 2020, 00:51",7 km/h ,22 / 11 °C,12 °C,2020.01.19
3458,"19 Jan 2020, 02:10:16",Sun Jan 19 15:40:16 2020, 1029 mbar,USA, from North,Ice fog.,6609f4b2-ccfb-55c9-bb74-4d28cf581bb3, 5 km,0 °C, -2 °C," Weather in Ellensburg, Washington, USA",Ellensburg Bowers Field,weather," 19 Jan 2020, 01:38",6 km/h ,3 / 0 °C,-2 °C,2020.01.19
3459,"19 Jan 2020, 02:10:16",Sun Jan 19 15:40:16 2020, 1024 mbar,USA, from East,Clear.,9d9602d2-9c29-557a-ac6c-6cdfc86d5c76, 16 km,8 °C, 2 °C," Weather in Napa, California, USA",Napa County Airport,weather," 19 Jan 2020, 00:54",13 km/h ,14 / 3 °C,6 °C,2020.01.19
3460,"19 Jan 2020, 02:10:16",Sun Jan 19 15:40:16 2020, 1026 mbar,USA, from Southeast,Passing clouds.,fd07844b-e4b8-55da-9ea4-c1f2bd975401, 16 km,7 °C, 2 °C," Weather in Vashon, Washington, USA",Tacoma International Airport,weather," 18 Jan 2020, 21:53",20 km/h ,10 / 8 °C,4 °C,2020.01.19
3461,"19 Jan 2020, 05:10:16",Sun Jan 19 15:40:16 2020, 1004 mbar,USA, from West,Low clouds.,698127dd-745a-53cc-a9fc-70d994ee0326, 13 km,7 °C, 5 °C," Weather in Nantucket, Massachusetts, USA",Nantucket Memorial Airport,weather," 19 Jan 2020, 04:15",30 km/h ,5 / -1 °C,2 °C,2020.01.19
3462,"19 Jan 2020, 02:10:16",Sun Jan 19 15:40:16 2020, 1035 mbar ,USA, from East,Clear.,158f2efe-fe0f-59a1-bc45-a45e065d5483, 16 km,-8 °C, -11 °C," Weather in Elko, Nevada, USA",Elko Municipal-Harris Field,weather," 19 Jan 2020, 00:56",7 km/h ,3 / -8 °C,-12 °C,2020.01.19
3463,"19 Jan 2020, 03:10:16",Sun Jan 19 15:40:16 2020, 1034 mbar ,USA,na,Passing clouds.,9f823218-6ef1-5b71-ba60-57014b02ce07, 16 km,-3 °C, -3 °C," Weather in Nampa, Idaho, USA",Nampa,weather," 19 Jan 2020, 02:15",No wind,4 / -4 °C,-3 °C,2020.01.19
3464,"19 Jan 2020, 05:10:16",Sun Jan 19 15:40:16 2020, 1019 mbar,USA, from West,Overcast.,ba0e5fa5-2f05-5f7b-a429-bedd58030dcf, 14 km,-13 °C, -17 °C," Weather in Elkhart, Indiana, USA",Goshen Municipal Airport,weather," 19 Jan 2020, 03:53",28 km/h ,-5 / -12 °C,-23 °C,2020.01.19
3465,"19 Jan 2020, 02:10:16",Sun Jan 19 15:40:16 2020, 1026 mbar,USA, from Southeast,Overcast.,5042cf99-a26f-54b8-a873-3b120eb30fa8, 14 km,6 °C, 3 °C," Weather in Vancouver, Washington, USA",Vancouver - Pearson Airpark,weather," 19 Jan 2020, 00:53",13 km/h ,10 / 6 °C,3 °C,2020.01.19
3466,"19 Jan 2020, 02:10:16",Sun Jan 19 15:40:16 2020, 1020 mbar,USA,na,Clear.,093aa660-d013-571c-a605-ec0f5f3338f2, 16 km,9 °C, -2 °C," Weather in Valley Village, California, USA",Bob Hope Airport,weather," 19 Jan 2020, 00:53",No wind,22 / 9 °C,9 °C,2020.01.19
3467,"19 Jan 2020, 03:10:16",Sun Jan 19 15:40:16 2020, 1030 mbar ,USA, from South,Clear.,f8b89803-abcc-5a16-8593-befe3598c737, 16 km,-7 °C, -13 °C," Weather in Elizabeth, Colorado, USA",Centennial Airport,weather," 19 Jan 2020, 01:53",7 km/h ,5 / -7 °C,-10 °C,2020.01.19
3468,"19 Jan 2020, 04:10:16",Sun Jan 19 15:40:17 2020, 1030 mbar,USA, from North,Clear.,79a73b7b-4a6e-5a7b-85d0-b97c67d2c1e8, 16 km,6 °C, -5 °C," Weather in Nacogdoches, Texas, USA",Nacogdoches Weather Reporting Station,weather," 19 Jan 2020, 02:56",13 km/h ,12 / 2 °C,3 °C,2020.01.19
3469,"19 Jan 2020, 02:10:16",Sun Jan 19 15:40:17 2020, 1024 mbar,USA, from East,Clear.,ef66b012-fe8d-51ed-a681-6a1cdec9ca3a, 16 km,8 °C, 2 °C," Weather in Vallejo, California, USA",Napa County Airport,weather," 19 Jan 2020, 00:54",13 km/h ,12 / 4 °C,6 °C,2020.01.19
3470,"19 Jan 2020, 05:10:16",Sun Jan 19 15:40:17 2020, 1015 mbar,USA, from Southwest,Partly cloudy.,e3d5fe9d-d3aa-5274-a754-d646673a4c6a, 16 km,18 °C, 14 °C," Weather in Myrtle Beach, South Carolina, USA",Myrtle Beach Air Force Base,weather," 19 Jan 2020, 03:56",22 km/h ,17 / 6 °C,18 °C,2020.01.19
3471,"19 Jan 2020, 05:10:16",Sun Jan 19 15:40:17 2020, 1005 mbar,USA, from Southwest,Overcast.,acde8695-4b0f-58ae-8e5d-a105ce8cccf8, 14 km,2 °C, 1 °C," Weather in Elizabeth, New Jersey, USA",Newark International Airport,weather," 19 Jan 2020, 04:28",11 km/h ,5 / -2 °C,-2 °C,2020.01.19
3472,"19 Jan 2020, 05:10:16",Sun Jan 19 15:40:17 2020, 1019 mbar,USA, from Southwest,Passing clouds.,3ee76545-468f-5f5f-9ca9-c8bd7511ae02, 16 km,18 °C, 14 °C," Weather in Valdosta, Georgia, USA",Valdosta Regional,weather," 19 Jan 2020, 03:53",7 km/h ,18 / 6 °C,18 °C,2020.01.19
3473,"19 Jan 2020, 05:10:16",Sun Jan 19 15:40:17 2020, 1014 mbar,USA, from West,Light snow. Overcast.,3bdfd942-ea80-52f1-bcfa-638c95be6c2f, 6 km,-7 °C, -10 °C," Weather in Muskegon, Michigan, USA",Muskegon County Airport,weather," 19 Jan 2020, 03:55",24 km/h ,-3 / -7 °C,-14 °C,2020.01.19
3474,"19 Jan 2020, 02:10:16",Sun Jan 19 15:40:17 2020, 1020 mbar,USA, from North,Clear.,822c3ee5-afe9-5d4c-8d4e-58a7ead75eaf, 16 km,14 °C, -3 °C," Weather in El Segundo, California, USA",Los Angeles International Airport,weather," 19 Jan 2020, 00:53",6 km/h ,20 / 11 °C,15 °C,2020.01.19
3475,"19 Jan 2020, 01:10:16",Sun Jan 19 15:40:17 2020, 1002 mbar,USA, from East,Overcast.,e1c31f65-5d26-5b45-a3ef-fb132fb85acf, 16 km,-14 °C, -22 °C," Weather in Valdez, Alaska, USA",Valdez 2,weather," 18 Jan 2020, 23:56",13 km/h ,-2 / -9 °C,-21 °C,2020.01.19
3476,"19 Jan 2020, 04:10:16",Sun Jan 19 15:40:17 2020, 1026 mbar,USA, from West,Clear.,4832cbcd-7985-5098-982e-a59c2b725992, 16 km,0 °C, -10 °C," Weather in Murray, Kentucky, USA",Mayfield Graves County Airport,weather," 19 Jan 2020, 03:15",15 km/h ,0 / -7 °C,-4 °C,2020.01.19
3477,"19 Jan 2020, 04:10:17",Sun Jan 19 15:40:17 2020, 1029 mbar,USA, from Northeast,Clear.,8da9ebef-deb6-53bb-aeb0-81f642033580, 16 km,7 °C, 0 °C," Weather in Uvalde, Texas, USA",Garner Field Airport,weather," 19 Jan 2020, 03:15",9 km/h ,14 / 4 °C,5 °C,2020.01.19
3478,"19 Jan 2020, 03:10:16",Sun Jan 19 15:40:17 2020, 1024 mbar ,USA, from North,Clear.,a86e2566-a095-5040-8cbf-213b11685333, 16 km,4 °C, -3 °C," Weather in El Paso, Texas, USA",El Paso International Airport,weather," 19 Jan 2020, 01:51",7 km/h ,16 / 3 °C,3 °C,2020.01.19
3479,"19 Jan 2020, 04:10:17",Sun Jan 19 15:40:17 2020, 1025 mbar,USA, from Northwest,Clear.,00d3c923-98d7-5f08-8916-07a0a75dd58d, 16 km,0 °C, -7 °C," Weather in Murfreesboro, Tennessee, USA",Smyrna Airport,weather," 19 Jan 2020, 02:56",9 km/h ,3 / -6 °C,-3 °C,2020.01.19
3480,"19 Jan 2020, 02:10:17",Sun Jan 19 15:40:17 2020, 1020 mbar,USA,na,Clear.,1d6fe2e0-a74e-5247-bbe9-b1b103880cff, 16 km,9 °C, 2 °C," Weather in El Monte, California, USA",Fullerton Municipal Airport,weather," 19 Jan 2020, 00:53",No wind,24 / 10 °C,9 °C,2020.01.19
3481,"19 Jan 2020, 01:10:17",Sun Jan 19 15:40:17 2020, 1005 mbar,USA, from Southeast,Light snow. Overcast.,b4b5669d-5f2e-5948-8564-4d46c8c5e9be, 16 km,-13 °C, -16 °C," Weather in Utqiagvik, Alaska, USA",Post Rogers Memorial Airport,weather," 18 Jan 2020, 23:53",20 km/h ,-13 / -22 °C,-22 °C,2020.01.19
3482,"19 Jan 2020, 05:10:17",Sun Jan 19 15:40:17 2020, 1012 mbar,USA, from Northeast,Cold.,8bfb0a56-8f8d-532e-8dbe-fc4f634a01e1, N/A,-6 °C, -8 °C," Weather in Munising, Michigan, USA",Munising - Munising Lakeshore,weather," 19 Jan 2020, 03:56",35 km/h ,-4 / -6 °C,-15 °C,2020.01.19
3483,"19 Jan 2020, 02:10:17",Sun Jan 19 15:40:17 2020, 1022 mbar,USA, from West,Clear.,f76fa2b8-484c-5862-87d7-40515cb9596d, 16 km,6 °C, -4 °C," Weather in El Centro, California, USA",Imperial County Airport,weather," 19 Jan 2020, 00:53",6 km/h ,22 / 4 °C,5 °C,2020.01.19
3484,"19 Jan 2020, 05:10:17",Sun Jan 19 15:40:17 2020, 1002 mbar,USA,na,Light snow. Ice fog.,7e4d7d08-0534-555d-8344-b93f85e219d2, 2 km,-2 °C, -2 °C," Weather in Utica, New York, USA",Griffiss Air Force Base / Rome,weather," 19 Jan 2020, 03:53",No wind,0 / -10 °C,-2 °C,2020.01.19
3485,"19 Jan 2020, 05:10:17",Sun Jan 19 15:40:17 2020, 1019 mbar,USA, from West,Light snow. Overcast.,c5e7a80f-2bf2-5eff-8444-dd682c69ced2, 10 km,-10 °C, -14 °C," Weather in Muncie, Indiana, USA",Delaware County-Johnson Field,weather," 19 Jan 2020, 03:53",32 km/h ,-7 / -12 °C,-20 °C,2020.01.19
3486,"19 Jan 2020, 04:10:17",Sun Jan 19 15:40:17 2020, 1023 mbar,USA, from West,Passing clouds.,d5f4b5c4-32ee-58ce-a53c-4a492c7b15d5, 16 km,-14 °C, -18 °C," Weather in Urbana, Illinois, USA",University Of Illinois-Willard Airport,weather," 19 Jan 2020, 03:03",39 km/h ,-10 / -16 °C,-26 °C,2020.01.19
3487,"19 Jan 2020, 02:10:17",Sun Jan 19 15:40:18 2020, 1024 mbar,USA,na,Clear.,bc50e931-01f1-57a3-bfaf-a6458e840875, 16 km,7 °C, 3 °C," Weather in Mountain View, California, USA",San Jose International Airport,weather," 19 Jan 2020, 00:53",No wind,14 / 4 °C,7 °C,2020.01.19
3488,"19 Jan 2020, 04:10:17",Sun Jan 19 15:40:18 2020, 1025 mbar,USA, from West,Clear.,faa86fd1-8e78-5298-b79b-e348d32b3de0, 16 km,-9 °C, -21 °C," Weather in Effingham, Illinois, USA",Effingham County Memorial Airport,weather," 19 Jan 2020, 03:35",24 km/h ,-7 / -13 °C,-17 °C,2020.01.19
3489,"19 Jan 2020, 05:10:17",Sun Jan 19 15:40:18 2020, 1005 mbar,USA, from Southwest,Overcast.,97bcb48f-db53-5333-b459-4bd69e73b265, 14 km,2 °C, 1 °C," Weather in Edison, New Jersey, USA",Newark International Airport,weather," 19 Jan 2020, 04:28",11 km/h ,4 / -2 °C,-2 °C,2020.01.19
3490,"19 Jan 2020, 05:10:17",Sun Jan 19 15:40:18 2020, 1005 mbar,USA, from Southwest,Overcast.,1c878c8e-69b9-561f-b717-9d89475abb7a, 14 km,2 °C, 1 °C," Weather in Union City, New Jersey, USA",Newark International Airport,weather," 19 Jan 2020, 04:28",11 km/h ,4 / -2 °C,-2 °C,2020.01.19
3491,"19 Jan 2020, 05:10:17",Sun Jan 19 15:40:18 2020, 1005 mbar,USA, from West,Mostly cloudy.,1a077760-b656-5ca7-b2b8-3e52c9d32865, 16 km,3 °C, 1 °C," Weather in Mount Vernon, New York, USA",La Guardia Airport,weather," 19 Jan 2020, 03:58",15 km/h ,4 / -1 °C,-1 °C,2020.01.19
3492,"19 Jan 2020, 04:10:17",Sun Jan 19 15:40:18 2020, 1023 mbar,USA, from West,Overcast.,f9701b73-e71a-5a60-8a55-097e7ce56e56, 16 km,-16 °C, -20 °C," Weather in Eau Claire, Wisconsin, USA",Eau Claire County Airport,weather," 19 Jan 2020, 02:56",22 km/h ,-9 / -16 °C,-25 °C,2020.01.19
3493,"19 Jan 2020, 01:10:17",Sun Jan 19 15:40:18 2020, 995 mbar,USA,na,Passing clouds.,ea03bbdb-ff58-5e9b-b280-241b60565b8c, 16 km,-2 °C, -3 °C," Weather in Unalaska, Alaska, USA",Dutch Harbor,weather," 18 Jan 2020, 23:56",No wind,2 / 0 °C,-2 °C,2020.01.19
3494,"19 Jan 2020, 05:10:17",Sun Jan 19 15:40:18 2020, 1014 mbar,USA, from Southwest,Light snow. Partly cloudy.,01195bf1-8518-58c9-bb6f-f6dc2ba5e040, 16 km,-6 °C, -10 °C," Weather in Mount Vernon, Ohio, USA",Knox County Airport,weather," 19 Jan 2020, 04:15",19 km/h ,-3 / -11 °C,-13 °C,2020.01.19
3495,"19 Jan 2020, 05:10:18",Sun Jan 19 15:40:18 2020, 1004 mbar,USA, from Southwest,Low clouds.,62d40d94-5e99-5739-a7cb-de2c078ef9b0, 16 km,4 °C, 4 °C," Weather in Eastham, Massachusetts, USA",Chatham Municipal Airport,weather," 19 Jan 2020, 03:52",19 km/h ,5 / -1 °C,0 °C,2020.01.19
3496,"19 Jan 2020, 05:10:18",Sun Jan 19 15:40:18 2020, 1005 mbar ,USA, from West,Passing clouds.,bfef9875-e16f-543b-aa93-2b6dfff59d27, 16 km,-2 °C, -3 °C," Weather in Mount Pocono, Pennsylvania, USA",Pocono Mountains Municipal Airport,weather," 19 Jan 2020, 03:53",22 km/h ,0 / -8 °C,-8 °C,2020.01.19
3497,"19 Jan 2020, 05:10:18",Sun Jan 19 15:40:18 2020, 1006 mbar,USA, from Southwest,Low clouds.,52636002-cc73-509e-aec7-59386ece9b40, 14 km,2 °C, 1 °C," Weather in East Orange, New Jersey, USA",Newark  Newark International Airport,weather," 19 Jan 2020, 00:51",17 km/h ,4 / -2 °C,-2 °C,2020.01.19
3498,"19 Jan 2020, 02:10:18",Sun Jan 19 15:40:18 2020, 1025 mbar,USA,na,Clear.,dd06c3a4-44b8-597d-a0a2-b4032c8f8236, 16 km,5 °C, 4 °C," Weather in Ukiah, California, USA",Ukiah Municipal,weather," 19 Jan 2020, 00:56",No wind,14 / 3 °C,5 °C,2020.01.19
3499,"19 Jan 2020, 04:10:18",Sun Jan 19 15:40:18 2020, 1024 mbar,USA, from Northwest,Passing clouds.,6af1fcd4-965b-54fd-aae1-544057de6057, 16 km,-6 °C, -12 °C," Weather in Mount Carmel, Illinois, USA",Mount Carmel Municipal Airport,weather," 19 Jan 2020, 03:35",33 km/h ,-4 / -10 °C,-15 °C,2020.01.19
3500,"19 Jan 2020, 04:10:18",Sun Jan 19 15:40:18 2020, 1031 mbar,USA, from North,Clear.,add18fbb-40dc-58a6-8c5b-64e1298d0707, 16 km,4 °C, -6 °C," Weather in Tyler, Texas, USA",Tyler Pounds Field,weather," 19 Jan 2020, 02:53",13 km/h ,12 / 1 °C,1 °C,2020.01.19
3501,"19 Jan 2020, 04:10:18",Sun Jan 19 15:40:18 2020, 1029 mbar,USA, from Northwest,Clear.,a27c6b6e-1d3e-5c13-b55c-abb53413ab58, 16 km,1 °C, -9 °C," Weather in Dyersburg, Tennessee, USA",Dyersburg Weather Reporting System,weather," 19 Jan 2020, 02:56",19 km/h ,2 / -5 °C,-4 °C,2020.01.19
3502,"19 Jan 2020, 02:10:18",Sun Jan 19 15:40:18 2020, 1026 mbar ,USA, from Northwest,Clear.,5be8fadc-38be-5e43-8e0b-2ed2d8459d8c, 16 km,7 °C, -9 °C," Weather in Twentynine Palms, California, USA",Twentynine Palms - Marine Corps Combat Center,weather," 19 Jan 2020, 00:56",13 km/h ,18 / 6 °C,4 °C,2020.01.19
3503,"19 Jan 2020, 05:10:18",Sun Jan 19 15:40:18 2020, 1012 mbar,USA,na,Fog.,a47e7a0b-0f53-54e2-8d0b-1d150700b8c0, 0 km,4 °C, 2 °C," Weather in Mount Airy, North Carolina, USA",Mount Airy/Surry County Airport,weather," 19 Jan 2020, 04:15",No wind,6 / -2 °C,4 °C,2020.01.19
3504,"19 Jan 2020, 05:10:18",Sun Jan 19 15:40:18 2020, 1012 mbar,USA, from Southwest,Fog.,61a08bfb-f87a-5e51-8c4c-27f6fc1c251f, 3 km,8 °C, 7 °C," Weather in Durham, North Carolina, USA",Raleigh-Durham International Airport,weather," 19 Jan 2020, 03:51",13 km/h ,10 / 0 °C,6 °C,2020.01.19
3505,"19 Jan 2020, 04:10:18",Sun Jan 19 15:40:18 2020, 1019 mbar,USA, from Northwest,Overcast.,66dca58b-895e-55ca-b77d-4151ff976f50, 16 km,13 °C, 13 °C," Weather in Tuskegee, Alabama, USA",Opelika Airport,weather," 19 Jan 2020, 03:04",15 km/h ,16 / 1 °C,12 °C,2020.01.19
3506,"19 Jan 2020, 02:10:18",Sun Jan 19 15:40:19 2020, 1032 mbar ,USA, from Southeast,Mostly cloudy.,aad28aa5-2c24-5772-9772-cb694311fad9, 16 km,2 °C, -2 °C," Weather in Moscow, Idaho, USA",Pullman / Moscow Regional Airport,weather," 19 Jan 2020, 00:53",22 km/h ,4 / 0 °C,-3 °C,2020.01.19
3507,"19 Jan 2020, 04:10:18",Sun Jan 19 15:40:19 2020, 1024 mbar,USA, from North,Clear.,9ae51239-6fa4-5a82-8c61-5a110d934fc0, 16 km,7 °C, -4 °C," Weather in Tuscaloosa, Alabama, USA",Tuscaloosa Municipal Airport,weather," 19 Jan 2020, 02:53",20 km/h ,12 / 1 °C,3 °C,2020.01.19
3508,"19 Jan 2020, 03:10:18",Sun Jan 19 15:40:19 2020, 1034 mbar ,USA, from Northeast,Clear.,580c239f-867b-56f7-9929-e0369a2981c4, 16 km,-9 °C, -11 °C," Weather in Durango, Colorado, USA",Durango-La Plata County Airport,weather," 19 Jan 2020, 01:53",7 km/h ,3 / -10 °C,-13 °C,2020.01.19
3509,"19 Jan 2020, 05:10:18",Sun Jan 19 15:40:19 2020, 1005 mbar,USA, from South,Overcast.,d5a04744-04f9-5cce-b29d-ce661ac27974, 16 km,2 °C, 2 °C," Weather in Morristown, New Jersey, USA",Morristown Municipal,weather," 19 Jan 2020, 04:35",6 km/h ,4 / -3 °C,0 °C,2020.01.19
3510,"19 Jan 2020, 05:10:18",Sun Jan 19 15:40:19 2020, 1013 mbar,USA, from Southwest,Mostly cloudy.,432affa2-d7fe-523b-a245-4ebc5a33850d, 16 km,12 °C, 12 °C," Weather in Dunn, North Carolina, USA",Harnett County Airport,weather," 19 Jan 2020, 04:15",22 km/h ,14 / 2 °C,9 °C,2020.01.19
3511,"19 Jan 2020, 02:10:18",Sun Jan 19 15:40:19 2020, 1025 mbar,USA, from Southeast,Fog.,e7c10a82-4074-507b-9ad3-29abdb3008e1, 5 km,6 °C, 5 °C," Weather in Turlock, California, USA",Modesto City-County-Sham Field,weather," 19 Jan 2020, 01:06",6 km/h ,11 / 3 °C,5 °C,2020.01.19
3512,"19 Jan 2020, 04:10:18",Sun Jan 19 15:40:19 2020, 1021 mbar,USA, from Northwest,Overcast.,7111118d-7d63-53b0-b787-0aca42e37d2a, 16 km,-11 °C, -14 °C," Weather in Duluth, Minnesota, USA",Sky Harbor Airport,weather," 19 Jan 2020, 03:15",11 km/h ,-7 / -12 °C,-17 °C,2020.01.19
3513,"19 Jan 2020, 05:10:18",Sun Jan 19 15:40:19 2020, 1011 mbar,USA, from West,Mostly cloudy.,ee2452a2-4546-56b4-ae02-05d4fa0d8b34, 16 km,2 °C, -4 °C," Weather in Morgantown, West Virginia, USA",Morgantown Municipal-Hart Field,weather," 19 Jan 2020, 04:28",20 km/h ,6 / -7 °C,-3 °C,2020.01.19
3514,"19 Jan 2020, 04:10:18",Sun Jan 19 15:40:19 2020, 1033 mbar,USA, from Southwest,Clear.,d0ddd404-1b62-5a03-9e55-8d242c81a3ae, 16 km,-1 °C, -6 °C," Weather in Tulsa, Oklahoma, USA",Tulsa International Airport,weather," 19 Jan 2020, 02:53",6 km/h ,7 / -3 °C,-3 °C,2020.01.19
3515,"19 Jan 2020, 02:10:18",Sun Jan 19 15:40:19 2020, 1021 mbar,USA, from Northwest,Clear.,6868647e-17dd-5254-94fe-6b9a6e04a5d2, 16 km,5 °C, -4 °C," Weather in Moreno Valley, California, USA",Riverside / March Air Force Base,weather," 19 Jan 2020, 00:58",6 km/h ,22 / 6 °C,3 °C,2020.01.19
3516,"19 Jan 2020, 02:10:19",Sun Jan 19 15:40:19 2020, 1021 mbar,USA, from East,Clear.,2041786d-34ec-5c9e-989d-ee2c941122e6, 16 km,16 °C, -6 °C," Weather in Moorpark, California, USA",Camarillo Airport,weather," 19 Jan 2020, 00:55",24 km/h ,22 / 12 °C,16 °C,2020.01.19
3517,"19 Jan 2020, 04:10:19",Sun Jan 19 15:40:19 2020, 1024 mbar,USA, from Northwest,Clear.,c61595e6-eb65-53e1-89df-4d4fe39029b4, 16 km,1 °C, -6 °C," Weather in Tullahoma, Tennessee, USA",Deason,weather," 19 Jan 2020, 03:35",7 km/h ,5 / -6 °C,-1 °C,2020.01.19
3518,"19 Jan 2020, 04:10:19",Sun Jan 19 15:40:19 2020, 1024 mbar,USA, from Northwest,Clear.,f2396402-c49e-568e-9935-a985947e6615, 16 km,-19 °C, -23 °C," Weather in Dubuque, Iowa, USA",Dubuque Regional Airport,weather," 19 Jan 2020, 02:53",22 km/h ,-11 / -19 °C,-30 °C,2020.01.19
3519,"19 Jan 2020, 02:10:19",Sun Jan 19 15:40:19 2020, 1020 mbar,USA, from Northwest,Clear.,420e93cf-be4d-5f3c-b219-39abd3fb87bc, 16 km,9 °C, 3 °C," Weather in Downey, California, USA",Long Beach Airport,weather," 19 Jan 2020, 00:53",6 km/h ,23 / 9 °C,9 °C,2020.01.19
3520,"19 Jan 2020, 03:10:19",Sun Jan 19 15:40:19 2020, 1026 mbar ,USA, from North,Clear.,26f529ad-d008-5a8d-9579-09396466857c, 16 km,0 °C, -7 °C," Weather in Tularosa, New Mexico, USA",Holloman Air Force Base,weather," 19 Jan 2020, 01:58",13 km/h ,13 / 0 °C,-4 °C,2020.01.19
3521,"19 Jan 2020, 03:10:19",Sun Jan 19 15:40:19 2020, 1037 mbar ,USA, from Southeast,Clear.,62fdacfd-d42e-5768-93e1-2be5bd4db93c, 16 km,-10 °C, -13 °C," Weather in Montrose, Colorado, USA",Montrose Regional Airport,weather," 19 Jan 2020, 01:53",9 km/h ,2 / -9 °C,-15 °C,2020.01.19
3522,"19 Jan 2020, 02:10:19",Sun Jan 19 15:40:19 2020, 1026 mbar,USA, from West,Fog.,84709c43-65c8-5dec-80a9-18e616524f9a, 2 km,6 °C, 6 °C," Weather in Tulare, California, USA",Visalia Municipal,weather," 19 Jan 2020, 01:29",6 km/h ,13 / 2 °C,5 °C,2020.01.19
3523,"19 Jan 2020, 05:10:19",Sun Jan 19 15:40:19 2020, 1007 mbar,USA, from West,Overcast.,8b910a8f-967a-5ee8-b520-41e3bb91a015, 16 km,7 °C, 5 °C," Weather in Dover, Delaware, USA",Dover Air Force Base,weather," 19 Jan 2020, 03:56",11 km/h ,7 / -3 °C,5 °C,2020.01.19
3524,"19 Jan 2020, 05:10:19",Sun Jan 19 15:40:19 2020, 1001 mbar,USA,na,Overcast.,8d5db2a6-86e9-5813-898e-164883e4e646, 16 km,-8 °C, -11 °C," Weather in Montpelier, Vermont, USA",Knapp State Airport,weather," 19 Jan 2020, 04:12",No wind,0 / -11 °C,-8 °C,2020.01.19
3525,"19 Jan 2020, 04:10:19",Sun Jan 19 15:40:19 2020, 1019 mbar,USA, from Southwest,Light rain. Low clouds.,73d87e75-b286-5304-9f04-e28884fff284, 16 km,18 °C, 17 °C," Weather in Dothan, Alabama, USA",Dothan Airport,weather," 19 Jan 2020, 03:08",13 km/h ,18 / 4 °C,18 °C,2020.01.19
3526,"19 Jan 2020, 03:10:19",Sun Jan 19 15:40:20 2020, 1019 mbar ,USA, from Southeast,Clear.,a032c167-9043-5d31-9344-e7f83c124940, 16 km,8 °C, 3 °C," Weather in Tucson, Arizona, USA",Davis-Monthan Air Force Base,weather," 19 Jan 2020, 01:58",17 km/h ,24 / 7 °C,6 °C,2020.01.19
3527,"19 Jan 2020, 05:10:19",Sun Jan 19 15:40:20 2020, 1020 mbar,USA, from West,Passing clouds.,ff0dc7f5-432a-5f84-973f-5e551a97227d, 16 km,-1 °C, -5 °C," Weather in Monticello, Kentucky, USA",London-Corbin Airport-Magee Field,weather," 19 Jan 2020, 03:53",30 km/h ,4 / -7 °C,-7 °C,2020.01.19
3528,"19 Jan 2020, 04:10:19",Sun Jan 19 15:40:20 2020, 1032 mbar ,USA, from Southwest,Clear.,23c07294-f8e6-5035-8696-f16c868d9b31, 16 km,-1 °C, -9 °C," Weather in Dodge City, Kansas, USA",Dodge City Regional Airport,weather," 19 Jan 2020, 02:52",13 km/h ,7 / -5 °C,-5 °C,2020.01.19
3529,"19 Jan 2020, 03:10:19",Sun Jan 19 15:40:20 2020, 1026 mbar ,USA, from Northeast,Clear.,14a0e708-b05b-5ed2-b5f4-fbeb8d661d1a, 16 km,0 °C, -11 °C," Weather in Tuba City, Arizona, USA",Grand Canyon National Park Airport,weather," 19 Jan 2020, 01:54",15 km/h ,9 / -5 °C,-4 °C,2020.01.19
3530,"19 Jan 2020, 04:10:19",Sun Jan 19 15:40:20 2020, 1020 mbar,USA, from Northwest,Mostly cloudy.,30a22bf5-57f1-5fe4-9772-12a245b6a08e, 16 km,13 °C, 7 °C," Weather in Montgomery, Alabama, USA",Maxwell Air Force Base / Montgomery,weather," 19 Jan 2020, 02:56",24 km/h ,17 / 2 °C,11 °C,2020.01.19
3531,"19 Jan 2020, 02:10:19",Sun Jan 19 15:40:20 2020, 1028 mbar ,USA,na,Ice fog.,cddd52e1-cf3f-51cd-91c9-cff5eeacefe0, 0 km,-5 °C, -6 °C," Weather in Truckee, California, USA",Tahoe Airport,weather," 19 Jan 2020, 01:35",No wind,2 / -5 °C,-5 °C,2020.01.19
3532,"19 Jan 2020, 02:10:19",Sun Jan 19 15:40:20 2020, 1026 mbar,USA, from West,Fog.,9dabdf1c-ee84-5a29-889c-3853c5f844d3, 2 km,6 °C, 6 °C," Weather in Dinuba, California, USA",Visalia Municipal,weather," 19 Jan 2020, 01:29",6 km/h ,13 / 3 °C,5 °C,2020.01.19
3533,"19 Jan 2020, 02:10:19",Sun Jan 19 15:40:20 2020, 1023 mbar,USA, from Southeast,Clear.,bb5464c9-b1f8-5f53-9c65-1259fd8ff3a1, 16 km,6 °C, 3 °C," Weather in Monterey, California, USA",Monterey Peninsula Airport,weather," 19 Jan 2020, 00:54",6 km/h ,15 / 6 °C,5 °C,2020.01.19
